LSOA_code,LSOA_name,LAD_code,LAD_name,ITL1_code,Transaction,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.378,0.417,0.510,0.579,0.391,0.647,0.668,0.624,0.593,0.861,1.119,1.098,1.393,1.416,1.428,1.501,1.881,2.086,2.213,1.982
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,Secondary_resources_total,2.437,2.658,3.256,3.539,3.355,3.882,4.260,4.881,5.399,4.999,5.595,6.132,6.063,6.527,6.249,5.651,6.132,6.026,6.432,5.368
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",1.387,1.502,1.819,2.025,2.104,2.414,2.745,2.929,3.190,3.312,3.361,3.781,4.093,4.596,4.814,4.443,3.937,4.390,5.073,4.607
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,0.969,0.937,1.260,1.462,1.455,1.629,1.671,1.583,1.815,1.974,1.871,2.242,1.301,2.358,2.073,2.326,2.241,2.348,2.174,2.207
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.547,0.632,0.803,0.912,0.717,0.970,1.057,1.141,1.232,1.421,1.566,1.711,2.123,2.221,2.348,2.436,2.726,3.048,3.345,3.383
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,Secondary_uses_total,2.903,3.070,3.882,4.399,4.276,5.013,5.473,5.653,6.238,6.707,6.798,7.733,7.517,9.175,9.235,9.205,8.905,9.786,10.592,10.196
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,Balance_of_secondary_income,-0.466,-0.412,-0.626,-0.860,-0.921,-1.132,-1.214,-0.772,-0.839,-1.708,-1.204,-1.601,-1.454,-2.648,-2.986,-3.555,-2.773,-3.759,-4.160,-4.828
E01013816,Nottingham 022D,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,6.326,6.652,7.714,8.686,8.819,9.664,10.088,11.643,12.502,12.183,13.539,16.844,20.134,20.918,21.377,22.057,22.048,23.847,25.819,23.843
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Operating_surplus,1.674,1.716,1.646,1.768,1.701,1.558,1.597,1.462,1.289,1.299,1.419,1.373,1.538,1.536,1.669,1.700,1.851,1.883,1.997,2.105
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Mixed_income,0.607,0.622,0.634,0.648,0.655,0.676,0.699,0.733,0.801,0.869,0.895,1.105,1.294,1.305,1.528,1.639,1.762,1.899,1.931,2.038
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Compensation_of_employees,8.313,8.790,9.096,8.985,9.241,9.773,10.187,9.373,9.291,10.006,10.170,10.889,10.952,11.852,12.468,12.624,13.174,14.602,15.143,16.685
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,"Property_income,_received",1.366,1.248,1.374,1.449,1.400,1.630,1.549,1.182,1.187,1.305,1.229,1.272,1.320,1.603,1.479,1.422,1.377,1.470,1.189,1.661
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Primary_resources_total,11.960,12.375,12.750,12.850,12.997,13.637,14.032,12.749,12.567,13.479,13.713,14.638,15.105,16.296,17.144,17.385,18.164,19.854,20.260,22.489
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,"Property_income,_paid",0.512,0.540,0.674,0.777,0.891,0.886,1.053,0.408,0.244,0.258,0.279,0.266,0.270,0.269,0.294,0.261,0.394,0.327,0.200,0.251
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Primary_uses_total,0.512,0.540,0.674,0.777,0.891,0.886,1.053,0.408,0.244,0.258,0.279,0.266,0.270,0.269,0.294,0.261,0.394,0.327,0.200,0.251
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Balance_of_primary_incomes,11.448,11.835,12.076,12.073,12.106,12.751,12.980,12.341,12.323,13.221,13.434,14.372,14.835,16.026,16.850,17.124,17.769,19.528,20.060,22.238
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,5.452,5.746,5.994,5.919,5.944,6.383,6.841,7.522,8.061,7.549,7.370,7.285,7.372,7.882,6.849,7.038,7.005,7.162,6.915,6.644
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.305,0.326,0.342,0.347,0.235,0.378,0.366,0.299,0.257,0.377,0.474,0.418,0.458,0.441,0.441,0.464,0.509,0.544,0.525,0.445
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Secondary_resources_total,5.757,6.072,6.337,6.266,6.179,6.761,7.207,7.821,8.318,7.926,7.843,7.703,7.830,8.323,7.290,7.502,7.514,7.705,7.441,7.089
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",1.703,1.825,1.832,1.821,1.878,2.040,2.206,2.087,2.095,2.256,2.195,2.196,2.067,2.245,2.444,2.297,2.215,2.344,2.180,2.765
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,1.269,1.214,1.352,1.402,1.384,1.468,1.432,1.203,1.271,1.434,1.303,1.388,0.701,1.590,1.401,1.539,1.592,1.717,1.785,2.329
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.442,0.494,0.539,0.547,0.431,0.567,0.579,0.547,0.535,0.622,0.662,0.652,0.699,0.692,0.725,0.754,0.737,0.795,0.794,0.760
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Secondary_uses_total,3.413,3.533,3.723,3.769,3.694,4.075,4.217,3.837,3.900,4.312,4.161,4.235,3.467,4.527,4.570,4.589,4.545,4.855,4.759,5.854
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Balance_of_secondary_income,2.344,2.539,2.614,2.497,2.485,2.686,2.989,3.984,4.418,3.614,3.683,3.468,4.363,3.795,2.719,2.913,2.968,2.851,2.682,1.235
E01013817,Nottingham 011A,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,13.792,14.374,14.690,14.570,14.590,15.437,15.969,16.325,16.741,16.836,17.117,17.840,19.198,19.822,19.570,20.037,20.738,22.378,22.741,23.473
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Operating_surplus,1.404,1.489,1.428,1.534,1.619,1.482,1.520,1.369,1.188,1.179,1.288,1.246,1.396,1.462,1.588,1.617,1.761,1.792,1.900,2.003
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Mixed_income,0.506,0.543,0.558,0.583,0.628,0.642,0.675,0.706,0.773,0.827,0.961,0.895,1.225,1.258,1.477,1.843,1.917,2.059,2.149,2.251
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Compensation_of_employees,6.148,6.869,7.233,7.455,7.948,8.263,8.652,8.132,8.303,8.867,8.631,9.725,9.661,10.430,10.901,11.594,12.134,13.079,14.512,15.612
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,"Property_income,_received",1.001,0.967,1.083,1.192,1.194,1.367,1.343,1.047,1.083,1.181,1.064,1.160,1.189,1.434,1.226,1.245,1.267,1.316,1.190,1.546
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Primary_resources_total,9.059,9.867,10.303,10.763,11.388,11.755,12.189,11.254,11.347,12.054,11.944,13.026,13.471,14.583,15.193,16.299,17.079,18.246,19.751,21.412
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,"Property_income,_paid",0.420,0.470,0.595,0.737,0.879,0.855,1.050,0.414,0.253,0.265,0.274,0.273,0.280,0.288,0.301,0.262,0.405,0.311,0.191,0.234
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Primary_uses_total,0.420,0.470,0.595,0.737,0.879,0.855,1.050,0.414,0.253,0.265,0.274,0.273,0.280,0.288,0.301,0.262,0.405,0.311,0.191,0.234
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Balance_of_primary_incomes,8.639,9.396,9.708,10.026,10.509,10.899,11.140,10.840,11.094,11.788,11.670,12.753,13.191,14.296,14.892,16.038,16.674,17.935,19.560,21.178
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,4.417,4.991,5.322,5.537,5.713,5.880,6.429,7.058,7.569,8.326,7.692,7.487,8.014,7.563,7.181,7.278,6.980,6.983,6.880,7.103
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.251,0.284,0.302,0.329,0.232,0.365,0.365,0.303,0.267,0.387,0.466,0.430,0.474,0.471,0.451,0.465,0.523,0.518,0.500,0.415
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Secondary_resources_total,4.667,5.275,5.624,5.867,5.944,6.245,6.794,7.361,7.836,8.713,8.158,7.916,8.488,8.033,7.633,7.743,7.503,7.501,7.380,7.517
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",1.248,1.414,1.444,1.498,1.602,1.710,1.914,1.849,1.911,2.040,1.901,2.002,1.862,2.008,2.026,2.010,2.038,2.097,2.184,2.573
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,0.937,0.947,1.074,1.161,1.189,1.240,1.251,1.074,1.168,1.306,1.137,1.275,0.636,1.442,1.234,1.338,1.417,1.464,1.584,1.974
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.363,0.430,0.476,0.519,0.425,0.547,0.577,0.554,0.555,0.639,0.652,0.669,0.723,0.738,0.742,0.755,0.758,0.757,0.756,0.707
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Secondary_uses_total,2.548,2.791,2.994,3.178,3.216,3.497,3.742,3.477,3.634,3.985,3.689,3.946,3.220,4.188,4.002,4.103,4.213,4.319,4.524,5.254
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Balance_of_secondary_income,2.119,2.484,2.630,2.689,2.728,2.748,3.052,3.885,4.202,4.728,4.468,3.971,5.268,3.845,3.631,3.640,3.290,3.182,2.856,2.264
E01013818,Nottingham 011B,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,10.758,11.880,12.338,12.715,13.237,13.647,14.191,14.725,15.296,16.516,16.138,16.723,18.459,18.141,18.523,19.678,19.964,21.118,22.416,23.441
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Operating_surplus,1.945,1.993,1.912,2.054,1.975,1.809,1.932,1.764,1.530,1.539,1.702,1.648,1.846,1.933,2.099,2.138,2.329,2.369,2.512,2.649
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Mixed_income,0.997,1.002,0.994,1.045,1.078,1.092,1.163,1.227,1.337,1.400,1.510,1.700,1.651,1.887,2.067,2.284,2.609,2.842,2.922,3.025
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Compensation_of_employees,9.568,9.952,10.095,10.587,11.053,11.636,12.221,11.863,12.077,12.473,12.510,13.878,14.314,15.242,16.367,16.600,17.413,18.727,19.856,20.963
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,"Property_income,_received",1.851,1.664,1.794,2.003,1.965,2.279,2.297,1.847,1.904,2.004,1.859,1.999,2.129,2.537,2.382,2.323,2.415,2.330,2.115,2.621
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Primary_resources_total,14.361,14.612,14.794,15.689,16.071,16.816,17.613,16.701,16.848,17.416,17.582,19.224,19.940,21.598,22.915,23.345,24.765,26.269,27.404,29.257
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,"Property_income,_paid",0.566,0.590,0.689,0.849,0.977,0.957,1.174,0.478,0.293,0.300,0.322,0.313,0.323,0.328,0.349,0.310,0.466,0.366,0.226,0.279
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Primary_uses_total,0.566,0.590,0.689,0.849,0.977,0.957,1.174,0.478,0.293,0.300,0.322,0.313,0.323,0.328,0.349,0.310,0.466,0.366,0.226,0.279
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Balance_of_primary_incomes,13.796,14.022,14.105,14.839,15.094,15.860,16.440,16.222,16.555,17.116,17.260,18.911,19.617,21.270,22.565,23.036,24.299,25.902,27.178,28.978
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,5.250,5.552,5.616,5.813,5.801,6.102,6.843,7.748,8.193,7.490,8.248,7.984,8.111,8.650,8.404,9.131,8.516,8.838,9.142,8.626
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.337,0.356,0.350,0.380,0.258,0.408,0.408,0.351,0.308,0.438,0.547,0.492,0.548,0.536,0.524,0.551,0.601,0.610,0.593,0.495
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Secondary_resources_total,5.588,5.908,5.966,6.192,6.059,6.510,7.250,8.099,8.502,7.928,8.795,8.476,8.659,9.187,8.928,9.682,9.117,9.448,9.735,9.121
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",2.308,2.434,2.391,2.518,2.637,2.852,3.272,3.262,3.360,3.463,3.322,3.450,3.335,3.554,3.935,3.752,3.884,3.713,3.880,4.363
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,1.652,1.554,1.696,1.861,1.866,1.971,2.040,1.806,1.958,2.114,1.894,2.095,1.086,2.384,2.186,2.380,2.460,2.475,2.421,3.072
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.488,0.539,0.551,0.598,0.473,0.612,0.646,0.641,0.641,0.723,0.766,0.766,0.836,0.841,0.862,0.895,0.871,0.891,0.896,0.844
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Secondary_uses_total,4.448,4.527,4.638,4.977,4.976,5.435,5.958,5.709,5.959,6.299,5.981,6.311,5.256,6.778,6.983,7.026,7.214,7.079,7.196,8.279
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Balance_of_secondary_income,1.139,1.381,1.329,1.215,1.082,1.075,1.292,2.390,2.542,1.629,2.814,2.164,3.403,2.408,1.944,2.656,1.902,2.368,2.539,0.842
E01013819,Nottingham 013A,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,14.935,15.402,15.434,16.054,16.176,16.935,17.732,18.612,19.097,18.745,20.074,21.076,23.020,23.679,24.510,25.691,26.202,28.271,29.717,29.820
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Operating_surplus,1.674,1.716,1.646,1.768,1.866,1.709,1.752,1.578,1.369,1.359,1.484,1.436,1.609,1.685,1.830,1.864,2.030,2.065,2.190,2.309
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Mixed_income,0.668,0.700,0.704,0.742,0.790,0.808,0.825,0.868,0.942,0.994,1.072,1.064,1.074,1.236,1.554,1.705,1.937,2.097,2.195,2.312
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Compensation_of_employees,8.927,9.875,10.054,10.535,10.977,11.511,11.991,11.469,11.488,11.931,12.143,13.378,13.620,14.655,15.598,16.772,17.156,17.315,17.836,18.723
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,"Property_income,_received",1.520,1.453,1.576,1.765,1.728,1.994,1.872,1.486,1.509,1.602,1.511,1.607,1.688,2.010,1.810,1.925,1.840,1.773,1.534,1.867
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Primary_resources_total,12.790,13.744,13.981,14.809,15.360,16.022,16.440,15.400,15.307,15.886,16.210,17.485,17.991,19.586,20.793,22.266,22.963,23.250,23.755,25.211
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,"Property_income,_paid",0.494,0.544,0.678,0.844,0.991,0.982,1.146,0.457,0.278,0.290,0.312,0.303,0.315,0.316,0.335,0.295,0.450,0.346,0.210,0.257
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Primary_uses_total,0.494,0.544,0.678,0.844,0.991,0.982,1.146,0.457,0.278,0.290,0.312,0.303,0.315,0.316,0.335,0.295,0.450,0.346,0.210,0.257
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Balance_of_primary_incomes,12.296,13.200,13.303,13.965,14.369,15.040,15.294,14.943,15.029,15.596,15.897,17.182,17.675,19.270,20.458,21.971,22.513,22.905,23.545,24.954
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,4.968,5.395,5.535,5.743,5.777,6.049,6.418,7.217,7.549,7.248,7.312,7.619,7.271,7.903,7.614,7.607,7.596,7.309,7.845,8.068
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.295,0.328,0.344,0.377,0.262,0.419,0.398,0.335,0.293,0.423,0.531,0.476,0.535,0.518,0.502,0.524,0.581,0.575,0.550,0.455
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Secondary_resources_total,5.263,5.723,5.879,6.120,6.039,6.467,6.816,7.552,7.842,7.671,7.842,8.095,7.806,8.421,8.116,8.132,8.177,7.884,8.395,8.523
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",1.895,2.125,2.101,2.218,2.318,2.496,2.667,2.625,2.663,2.769,2.699,2.775,2.643,2.816,2.990,3.108,2.959,2.825,2.814,3.108
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,1.277,1.278,1.403,1.544,1.546,1.624,1.566,1.368,1.461,1.591,1.449,1.587,0.810,1.974,1.974,2.216,2.087,2.013,2.008,2.579
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.427,0.497,0.542,0.594,0.480,0.628,0.631,0.612,0.609,0.697,0.742,0.742,0.815,0.812,0.826,0.851,0.842,0.841,0.831,0.777
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Secondary_uses_total,3.599,3.901,4.045,4.356,4.344,4.749,4.863,4.605,4.733,5.057,4.890,5.103,4.268,5.601,5.790,6.175,5.888,5.678,5.653,6.463
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Balance_of_secondary_income,1.664,1.822,1.834,1.763,1.695,1.719,1.953,2.947,3.109,2.614,2.952,2.992,3.538,2.820,2.326,1.957,2.288,2.206,2.742,2.060
E01013820,Nottingham 013B,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,13.960,15.022,15.137,15.729,16.064,16.758,17.247,17.890,18.138,18.210,18.850,20.175,21.213,22.089,22.784,23.928,24.801,25.111,26.287,27.014
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Operating_surplus,1.527,1.564,1.501,1.612,1.701,1.558,1.675,1.508,1.309,1.299,1.419,1.373,1.538,1.611,1.749,1.782,1.941,1.974,2.093,2.207
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Mixed_income,0.642,0.656,0.679,0.711,0.759,0.771,0.808,0.835,0.907,0.962,1.052,1.222,1.311,1.343,1.398,1.643,1.894,2.059,2.121,2.230
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Compensation_of_employees,9.303,9.860,10.610,11.068,11.556,12.031,12.523,11.587,11.625,12.258,12.340,13.121,13.015,14.013,15.085,15.579,16.195,16.888,17.196,18.401
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,"Property_income,_received",1.760,1.612,1.842,2.045,2.006,2.300,2.187,1.676,1.702,1.830,1.705,1.756,1.799,2.208,2.020,2.021,2.075,2.045,1.665,2.182
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Primary_resources_total,13.232,13.692,14.632,15.437,16.022,16.661,17.192,15.606,15.543,16.348,16.515,17.472,17.663,19.174,20.252,21.024,22.105,22.966,23.075,25.019
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,"Property_income,_paid",0.490,0.507,0.662,0.813,0.949,0.935,1.117,0.433,0.258,0.267,0.293,0.278,0.286,0.293,0.308,0.263,0.396,0.314,0.191,0.233
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Primary_uses_total,0.490,0.507,0.662,0.813,0.949,0.935,1.117,0.433,0.258,0.267,0.293,0.278,0.286,0.293,0.308,0.263,0.396,0.314,0.191,0.233
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Balance_of_primary_incomes,12.742,13.185,13.970,14.623,15.072,15.725,16.076,15.174,15.285,16.081,16.223,17.194,17.378,18.881,19.944,20.760,21.709,22.652,22.884,24.786
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,4.235,4.545,4.891,4.986,5.031,5.294,5.684,6.056,6.473,6.959,6.929,6.801,6.811,6.797,6.874,6.902,7.218,7.296,8.131,8.077
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.292,0.306,0.337,0.364,0.251,0.399,0.388,0.317,0.272,0.390,0.497,0.437,0.485,0.480,0.462,0.469,0.511,0.524,0.501,0.413
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Secondary_resources_total,4.527,4.851,5.227,5.350,5.282,5.693,6.072,6.373,6.745,7.349,7.426,7.237,7.296,7.277,7.335,7.371,7.729,7.820,8.632,8.490
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",2.194,2.357,2.456,2.570,2.691,2.879,3.115,2.960,3.005,3.162,3.045,3.031,2.817,3.093,3.337,3.263,3.338,3.260,3.055,3.632
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,1.681,1.611,1.864,2.033,2.039,2.129,2.078,1.754,1.874,2.066,1.858,1.970,0.982,1.984,1.893,1.955,2.126,2.039,1.992,2.639
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.423,0.463,0.530,0.573,0.460,0.598,0.614,0.580,0.566,0.643,0.696,0.680,0.739,0.752,0.759,0.761,0.740,0.765,0.757,0.706
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Secondary_uses_total,4.298,4.432,4.849,5.176,5.190,5.607,5.808,5.294,5.445,5.871,5.599,5.681,4.537,5.829,5.990,5.980,6.204,6.064,5.805,6.977
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Balance_of_secondary_income,0.229,0.419,0.378,0.174,0.092,0.086,0.264,1.079,1.301,1.477,1.827,1.557,2.758,1.448,1.345,1.391,1.525,1.756,2.827,1.513
E01013821,Nottingham 013C,E06000018,Nottingham,TLF,Gross_Disposable_Household_Income,12.971,13.604,14.348,14.797,15.165,15.812,16.340,16.253,16.585,17.559,18.050,18.750,20.136,20.329,21.290,22.152,23.233,24.408,25.711,26.299
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Operating_surplus,1.625,1.665,1.598,1.716,1.811,1.658,1.700,1.531,1.329,1.319,1.441,1.394,1.562,1.635,1.776,1.809,1.970,2.005,2.125,2.241
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Mixed_income,0.585,0.603,0.618,0.644,0.686,0.702,0.733,0.771,0.840,0.884,1.092,1.144,1.378,1.497,1.735,2.037,2.236,2.406,2.515,2.643
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Compensation_of_employees,8.662,9.255,9.704,10.001,10.432,10.817,11.285,10.688,10.778,11.019,11.163,12.273,12.495,13.227,13.387,14.468,15.444,16.122,16.505,16.966
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,"Property_income,_received",1.435,1.325,1.474,1.616,1.583,1.809,1.750,1.372,1.401,1.459,1.367,1.458,1.533,1.840,1.648,1.817,1.851,1.803,1.620,1.672
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Primary_resources_total,12.308,12.848,13.394,13.977,14.513,14.986,15.469,14.363,14.348,14.681,15.063,16.269,16.969,18.199,18.546,20.132,21.502,22.336,22.766,23.522
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,"Property_income,_paid",0.504,0.544,0.678,0.817,0.951,0.917,1.126,0.436,0.268,0.269,0.287,0.280,0.291,0.293,0.312,0.274,0.418,0.320,0.195,0.239
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Primary_uses_total,0.504,0.544,0.678,0.817,0.951,0.917,1.126,0.436,0.268,0.269,0.287,0.280,0.291,0.293,0.312,0.274,0.418,0.320,0.195,0.239
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Balance_of_primary_incomes,11.803,12.303,12.716,13.160,13.561,14.069,14.343,13.927,14.080,14.412,14.775,15.988,16.678,17.906,18.234,19.858,21.084,22.016,22.571,23.283
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Imputed_social_contributions/Social_benefits_received,4.819,5.311,5.595,5.710,5.820,6.059,6.582,7.318,7.728,6.897,7.556,7.608,7.846,8.061,7.911,7.582,7.405,6.737,7.282,7.395
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,"Other_current_transfers,_received",0.301,0.328,0.344,0.365,0.251,0.391,0.391,0.320,0.282,0.393,0.488,0.440,0.493,0.480,0.469,0.487,0.539,0.533,0.510,0.423
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Secondary_resources_total,5.120,5.640,5.939,6.075,6.071,6.450,6.973,7.638,8.011,7.289,8.044,8.048,8.339,8.541,8.380,8.069,7.944,7.270,7.793,7.818
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,"Current_taxes_on_income,_wealth_etc",1.789,1.938,1.966,2.031,2.125,2.264,2.494,2.424,2.473,2.522,2.443,2.516,2.401,2.577,2.722,2.934,2.978,2.874,2.971,2.784
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Social_contributions/Social_benefits_paid,1.608,1.554,1.750,1.885,1.888,1.965,1.952,1.685,1.809,1.933,1.749,1.918,0.982,1.981,1.614,1.757,1.920,1.893,1.874,2.321
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,"Other_current_transfers,_paid",0.435,0.497,0.542,0.575,0.460,0.587,0.619,0.584,0.587,0.648,0.683,0.686,0.752,0.752,0.771,0.790,0.781,0.779,0.771,0.722
E01013822,Nottingham 011C,E06000018,Nottingham,TLF,Secondary_uses_total,3.832,3.989,4.258,4.491,4.474,4.816,5.065,4.694,4.870,5.103,4.874,5.120,4.135,5.310,5.107,5.481,5.679,5.546,5.616,5.827
